,id,title,authors,venue,year
573,conf/vldb/NarayananS01,tavant system architecture for sell-side channel management,"subbu n. subramanian, srinivasa narayanan",vldb,2001
574,journals/sigmod/HalkidiBV02a,clustering validity checking methods: part ii,"michalis vazirgiannis, maria halkidi, yannis batistakis",sigmod record,2002
575,journals/sigmod/RossAJS02,reminiscences on influential papers,"theodore johnson, amr el abbadi, richard t. snodgrass, kenneth a. ross",sigmod record,2002
576,conf/sigmod/ZadorozhnyRVUB02,efficient evaluation of queries in a mediator for websources,"tolga urhan, laura bright, vladimir zadorozhny, maria-esther vidal, louiqa raschid",sigmod conference,2002
577,conf/sigmod/QunLO03,d(k)-index: an adaptive structural summary for graph-structured data,"chen qun, andrew lim, kian win ong",sigmod conference,2003
578,journals/tods/Jimenez-PerisPAK03,are quorums an alternative for data replication?,"bettina kemme, ricardo jiménez-peris, marta patiño-martínez, gustavo alonso",acm trans. database syst.,2003
579,journals/tods/DekhtyarRS01,"probabilistic temporal databases, i: algebra","alex dekhtyar, robert ross, v. s. subrahmanian",acm trans. database syst.,2001
580,conf/sigmod/Brown99,implementing the spirit of sql-99,paul brown,sigmod conference,1999
581,conf/sigmod/StonebrakerH01,content integration for e-business,"joseph m. hellerstein, michael stonebraker",sigmod conference,2001
582,conf/sigmod/SzalayGKT00,designing and mining multi-terabyte astronomy archives: the sloan digital sky survey,"alexander s. szalay, donald r. slutz, ani thakar, jim gray, peter z. kunszt",sigmod conference,2000
583,conf/sigmod/JoshiA01,mining needle in a haystack: classifying rare classes via two-phase rule induction,"ramesh c. agarwal, mahesh v. joshi",sigmod conference,2001
584,conf/sigmod/OrdonezC00,sqlem: fast clustering in sql using the em algorithm,"paul cereghini, carlos ordonez",sigmod conference,2000
585,conf/vldb/PetrovicBJ03,s-topss: semantic toronto publish/subscribe system,"ioana burcea, milenko petrovic, hans-arno jacobsen",vldb,2003
586,conf/vldb/Leymann01,managing business processes via workflow technology,frank leymann,vldb,2001
587,conf/sigmod/AvnurHLORRRW98,control: continuous output and navigation technology with refinement on-line,"bruce lo, tali roth, ron avnur, joseph m. hellerstein, chris olston, kirk wylie, bhaskaran raman, vijayshankar raman",sigmod conference,1998
588,journals/sigmod/KiyokiKH94,a metadatabase system for semantic image search by a mathematical model of meaning,"yasushi kiyoki, takanari hayama, takashi kitagawa",sigmod record,1994
589,conf/sigmod/HsiaoN00,dlfm: a transactional resource manager,"hui-i hsiao, inderpal narang",sigmod conference,2000
590,conf/sigmod/Chakrabarti99,hypertext databases and data mining,soumen chakrabarti,sigmod conference,1999
591,journals/sigmod/SycaraKWL99,dynamic service matchmaking among agents in open information environments,"matthias klusch, katia p. sycara, seth widoff, jianguo lu",sigmod record,1999
592,journals/sigmod/HasanFV96,open issues in parallel query optimization,"waqar hasan, patrick valduriez, daniela florescu",sigmod record,1996
593,conf/sigmod/Ahn94,database issues in telecommunications network management,ilsoo ahn,sigmod conference,1994
594,conf/vldb/Mina98,mapinfo spatialware: a spatial information server for rdbms,chebel mina,vldb,1998
595,conf/sigmod/OhHP00,efficient and cost-effective techniques for browsing and indexing large video databases,"kien a. hua, jung-hwan oh",sigmod conference,2000
596,conf/vldb/TsoisS03,the generalized pre-grouping transformation: aggregate-query optimization in the presence of dependencies,"timos k. sellis, aris tsois",vldb,2003
597,conf/vldb/MiningGroup96,mineset(tm): a system for high-end data mining and visualization,?,vldb,1996
598,journals/sigmod/BorgidaCS98,krdb '98: the 5th international workshop on knowledge representation meets databases,"alexander borgida, martin staudt, vinay k. chaudhri",sigmod record,1998
599,conf/vldb/BonczRK98,the drill down benchmark,"peter a. boncz, tim rühl, fred kwakkel",vldb,1998
600,conf/vldb/Galindo-LegariaPK94,"fast, randomized join-order selection - why use transformations?","arjan pellenkoft, césar a. galindo-legaria, martin l. kersten",vldb,1994
601,conf/sigmod/Ross00,expressing business rules,ronald g. ross,sigmod conference,2000
602,journals/vldb/LiR99,fast joins using join indices,"kenneth a. ross, zhe li",vldb j.,1999
603,journals/tods/GunopulosKMSTS03,discovering all most specific sentences,"sanjeev saluja, hannu toivonen, roni khardon, heikki mannila, ram sewak sharm, dimitrios gunopulos",acm trans. database syst.,2003
604,conf/sigmod/MoonSL00,adaptive multi-stage distance join processing,"sukho lee, bongki moon, hyoseop shin",sigmod conference,2000
605,conf/vldb/WuFSP00,falcon: feedback adaptive loop for content-based retrieval,"christos faloutsos, leejay wu, katia p. sycara, terry r. payne",vldb,2000
606,conf/vldb/LuTD95,the fittest survives: an adaptive approach to query optimization,"kian-lee tan, son dao, hongjun lu",vldb,1995
607,journals/sigmod/Danish98,building database-driven electronic catalogs,sherif danish,sigmod record,1998
608,conf/vldb/Chiueh94,content-based image indexing,tzi-cker chiueh,vldb,1994
609,conf/sigmod/LeeKOTM00,towards self-tuning data placement in parallel database systems,"mong-li lee, beng chin ooi, anirban mondal, kian-lee tan, masaru kitsuregawa",sigmod conference,2000
610,conf/sigmod/AdyaGLM95,efficient optimistic concurrency control using loosely synchronized clocks,"barbara liskov, atul adya, robert gruber, umesh maheshwari",sigmod conference,1995
611,conf/sigmod/MelnikRB03,rondo: a programming platform for generic model management,"philip a. bernstein, erhard rahm, sergey melnik",sigmod conference,2003
612,journals/tods/Hellerstein98,optimization techniques for queries with expensive methods,joseph m. hellerstein,acm trans. database syst.,1998
613,conf/sigmod/LlirbatFS97,eliminating costly redundant computations from sql trigger executions,"françois llirbat, françoise fabret, eric simon",sigmod conference,1997
614,conf/sigmod/DoRD99,the need for distributed asynchronous transactions,"lyman do, prabhu ram, pamela drew",sigmod conference,1999
615,conf/vldb/LiCHPALHAY01,cache portal: technology for accelerating database-driven e-commerce web sites,"yusuf akca, cemal yilmaz, k. selçuk candan, wen-syan li, wei-kuang waine huang, qiong luo, divyakant agrawal, wang-pin hsiung, oliver po",vldb,2001
616,conf/vldb/PapadiasT01,mv3r-tree: a spatio-temporal access method for timestamp and interval queries,"dimitris papadias, yufei tao",vldb,2001
617,conf/sigmod/CareyCNVDRSM99,"o-o, what's happening to db2?","richard swagerman, nelson mendonça mattos, michael j. carey, srinivasa narayanan, bennet vance, doug doole, serge rielau, donald d. chamberlin",sigmod conference,1999
618,conf/vldb/YangG01,comparing hybrid peer-to-peer systems,"beverly yang, hector garcia-molina",vldb,2001
619,conf/sigmod/OlstonWACELSS98,datasplash,"vuk ercegovac, allison woodruff, michael stonebraker, mark lin, mybrid spalding, alexander aiken, chris olston, michael chu",sigmod conference,1998
620,journals/tods/KotidisR01,a case for dynamic view management,"nick roussopoulos, yannis kotidis",acm trans. database syst.,2001
621,conf/vldb/TorloneA03,chameleon: an extensible and customizable tool for web data translation,"riccardo torlone, paolo atzeni",vldb,2003
622,journals/sigmod/DogacDATKCD98,a workflow-based electronic marketplace on the web,"ibrahim cingil, nazife dimililer, nesime tatbul, ilker durusoy, asuman dogac, pinar koksal, sena nural arpinar",sigmod record,1998
623,journals/vldb/DoanMDDH03,learning to match ontologies on the semantic web,"jayant madhavan, robin dhamankar, alon y. halevy, pedro domingos, anhai doan",vldb j.,2003
624,journals/sigmod/David03,ansi sql hierarchical processing can fully integrate native xml,michael m. david,sigmod record,2003
625,conf/vldb/Schoning98,the adabas buffer pool manager,harald schöning,vldb,1998
626,conf/sigmod/CranorGJSS02,gigascope: high performance network monitoring with an sql interface,"yuan gao, theodore johnson, charles d. cranor, vladislav shkapenyuk, oliver spatscheck",sigmod conference,2002
627,conf/sigmod/HernandezS95,the merge/purge problem for large databases,"salvatore j. stolfo, mauricio a. hernández",sigmod conference,1995
628,conf/vldb/PapadiasZMT03,query processing in spatial network databases,"nikos mamoulis, jun zhang, dimitris papadias, yufei tao",vldb,2003
629,conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03,a nanotechnology-based approach to data storage,"b. gotsmann, a. dholakia, g. cherubini, walter häberle, h. pozidis, michel despont, richard stutz, p. bächtold, c. hagleitner, t. r. albrecht, hugo e. rothuizen, gerd k. binnig, d. jubin, a. pantazi, m. a. lantz, e. eleftheriou, urs dürig, t. loeliger, peter vettiger, d. wiesmann, ute drechsler",vldb,2003
630,conf/vldb/OoiGT98,fast high-dimensional data search in incomplete databases,"kian-lee tan, cheng hian goh, beng chin ooi",vldb,1998
631,journals/vldb/FengYLH02,a template model for multidimensional inter-transactional association rules,"jeffrey xu yu, hongjun lu, ling feng, jiawei han",vldb j.,2002
632,conf/sigmod/GehrkeGRL99,boat-optimistic decision tree construction,"wei-yin loh, raghu ramakrishnan, venkatesh ganti, johannes gehrke",sigmod conference,1999
633,conf/sigmod/MaddenSHR02,continuously adaptive continuous queries over streams,"samuel madden, mehul a. shah, vijayshankar raman, joseph m. hellerstein",sigmod conference,2002
634,journals/sigmod/KempsterST99,diluting acid,"peter thanisch, colin stirling, tim kempster",sigmod record,1999
635,journals/sigmod/HasanMV96,applying database visualization to the world wide web,"alberto o. mendelzon, dimitra vista, masum z. hasan",sigmod record,1996
636,conf/vldb/BenediktCFRZZ02,dtd-directed publishing with attribute translation grammars,"michael benedikt, aoying zhou, rajeev rastogi, shihui zheng, chee yong chan, wenfei fan",vldb,2002
637,conf/vldb/ChaudhuriGN03,primitives for workload summarization and implications for sql,"surajit chaudhuri, prasanna ganesan, vivek r. narasayya",vldb,2003
638,conf/vldb/ZouS98,safely and efficiently updating references during on-line reorganization,"betty salzberg, chendong zou",vldb,1998
639,journals/tods/FormicaGM98,an efficient method for checking object-oriented database schema correctness,"michele missikoff, anna formica, hans dietmar gröger",acm trans. database syst.,1998
640,conf/vldb/SarawagiS96,reordering query execution in tertiary memory databases,"michael stonebraker, sunita sarawagi",vldb,1996
641,conf/vldb/Rengarajan96,how system 11 sql server became fast,t. k. rengarajan,vldb,1996
642,journals/sigmod/Jhingran00,moving up the food chain: supporting e-commerce applications on databases,anant jhingran,sigmod record,2000
643,conf/sigmod/ChungMS02,apex: an adaptive path index for xml data,"chin-wan chung, kyuseok shim, jun-ki min",sigmod conference,2002
644,journals/vldb/Bertino94,index configuration in object-oriented databases,elisa bertino,vldb j.,1994
645,conf/vldb/TaoPS02,continuous nearest neighbor search,"dimitris papadias, yufei tao, qiongmao shen",vldb,2002
646,journals/sigmod/Ozsu02b,chair's message,m. tamer özsu,sigmod record,2002
647,journals/sigmod/Manola98,towards a richer web object model,frank manola,sigmod record,1998
648,conf/sigmod/MerialdoAMMP00,homer: a model-based case tool for data-intensive web sites,"paolo atzeni, paolo merialdo, marco pecorone, marco magnante, giansalvatore mecca",sigmod conference,2000
649,conf/vldb/HoelS94,performance of data-parallel spatial operations,"hanan samet, erik g. hoel",vldb,1994
650,conf/sigmod/Eaton98,managing large systems with db2 udb,chris eaton,sigmod conference,1998
651,conf/sigmod/BornhovdAKMPR03,dbcache: middle-tier database caching for highly scalable e-business architectures,"c. mohan, sailesh krishnamurthy, mehmet altinel, christof bornhövd, hamid pirahesh, berthold reinwald",sigmod conference,2003
652,conf/sigmod/HammerGIPUW95,"information translation, mediation, and mosaic-based browsing in the tsimmis system","yannis papakonstantinou, joachim hammer, jennifer widom, jeffrey d. ullman, hector garcia-molina, kelly ireland",sigmod conference,1995
653,journals/sigmod/RossGR03,reminiscences on influential papers,"jun rao, kenneth a. ross, johannes gehrke",sigmod record,2003
654,journals/sigmod/Anisimov03,"review of the data warehouse toolkit: the complete guide to dimensional modeling (2nd edition) by ralph kimball, margy ross. john wiley & sons, inc. 2002",alexander a. anisimov,sigmod record,2003
655,conf/sigmod/OlstonWL01,adaptive precision setting for cached approximate values,"boon thau loo, jennifer widom, chris olston",sigmod conference,2001
656,conf/sigmod/NestorovAM98,extracting schema from semistructured data,"serge abiteboul, rajeev motwani, svetlozar nestorov",sigmod conference,1998
657,conf/vldb/ViglasNB03,maximizing the output rate of multi-way join queries over streaming information sources,"josef burger, jeffrey f. naughton, stratis viglas",vldb,2003
